Event ID,Event Name,Year,Country,Region,Status,Submitter,Created At,Updated At,Event Date,Start Date,End Date,Date Comments,Quarantine Start,Quarantine End,Additional Date Info,Latitude,Longitude,Location Description,Original Grid Code,Monitoring Grids,Additional Location Info,Monitoring Programme?,Programme Name,Occurred Before?,Occurred Before Details,Water Discoloration,High Phytoplankton,Seafood Toxin,Mass Mortality,Foam/Mucilage,Freshwater,Other Effect,Other Effect Details,Humans Affected,Natural Fish Affected,Aquaculture Fish Affected,Shellfish Affected,Birds Affected,Marine Mammals Affected,Plankton Affected,Benthic Life Affected,Seaweed Affected,Other Terrestrial Affected,Impact Comments,Terrestrial Comments,Toxin Detected?,Toxicity Range,Unexplained Toxicity,Toxicity Comments,Transvectors,Causative Species,Causative Species Details,Associated Species,Associated Species Details,Syndromes,Toxins Found,Assay Species Tested,Assay Toxins,Assay Concentrations,Assay Methods,Chlorophyll Analysis,Additional Algae Info,Weather Conditions,Wind Direction,Wind Velocity,Water Temp,Salinity,Oxygen Content,Oxygen Saturation,Turbidity,Secchi Disc,Current Velocity,Advected?,In Situ?,Advected Info,Stratification Info,Nutrients,Additional Env Info,Additional Harmful Effect Info,Additional Bloom Info,Management Decision,Economic Losses,References,Contacts
5374,US-14-006,2014,UNITED STATES,,Approved,,2017-02-08,,,,,,,,,47.42,-125.0,"Washington State, South Puget Sound",,US-23,There were several recreational shellfish closures in Pierce County due to PSP. The Pierce County PSP closures started in July and were over by October.,Yes,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",No,PSP closures have occurred throughout South Puget Sound previously.,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,Yes,"In 2014, South Puget Sound had one site that recorded over 2000 micrograms of PSP toxin. There were ten geoduck closures and three all species commercial PSP closures in 2014.There were recreational closures in Pierce County from July to October due to PSP toxins. In 2014 there were no ASP or DSP closures in South Puget Sound. PSP in Pierce County - Carr Inlet was closed due to PSP toxins on July. The closure was expanded to include Hale Passage in September. These areas were reopened to all species except butter and varnish clams in October.   Commercial closures - There were three all species commercial closures in Carr Inlet from August until September during 2014.  Geoduck tract closures - Five geoduck tracts had ten closures in South Puget Sound in 2014. They are - Wyckoff Shoal, Wyckoff South, Still Harbor, Redondo and Lisabuella. Winter geoduck closures are most likely not due to new blooms but may be the result of residual toxin from earlier blooms or re-suspension of cysts by divers who dig geoduck and the consumption of those cysts by the clams.",,Yes,"n Pierce County, 2196 micrograms of PSP toxins in blue mussels, 201 micrograms of PSP toxin in pacific oysters, 315 micrograms of PSP toxin in manila clams, 190 micrograms of PSP toxin in varnish clams and 164 micrograms of PSP toxin in butter clam during August and September in Carr Inlet.  Geoduck from Still Harbor tract reached a maximum of 392 micrograms of PSP toxins on 9/15/14.",NULL,,"PSP- Blue mussels, pacific oysters, manila clams, butter clams, varnish clams and geoduck clams.",Alexandrium catenella; Pseudo-nitzschia spp.; Dinophysis spp.,Alexandrium catenella (PSP); Pseudo-nitzschia spp. (ASP); Dinophysis spp. (DSP),,,ASP; DSP; PSP,,Pacific Oysters; Blue Mussels; Manila Clams; Varnish Clams; Geoduck Clams; Butter Clams,,,Bioassay-Mouse,,,,   ,,,,,,,,,No,No,,NULL,,,,,DOH closed shellfish harvesting at impacted areas to protect public health.,"Recreational and commercial shellfish harvest seasons were interrupted, causing an economic loss to the Central Puget Sound Washington communities.",,"BORCHERT, Jerry; HARD, Clara"
5380,US-14-012,2014,UNITED STATES,,Approved,,2017-02-08,2020-07-29,,2014-08-16,2014-11-24,"8/16/14-10/1/14, 10/30/14-11/24/14",2014-09-05,2014-11-07,"8/16/14-10/1/14, 10/30/14-11/24/14",28.53,-83.86,West Coast,,US-16,"bloom spanned inshore/offshore waters but was spatially and temporally patchy. Fish kill in Cedar Key (Levy/Dixie counties), phyto in Sarasota, Charlotte, Lee, Collier counties.",Yes,FWC/FWRI HAB Monitoring Program,No,sporadic (i.e. not annually),No,Yes,Yes,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,"fish kills were observed, sea turtle mortalities",,Yes,,0,,no documented human illnesses,Karenia brevis,Karenia brevis [5547500 cells/L] (Dinophyceae. NSP producer),,,NSP; Aerosolized toxins effects,,"Hard Clam, Mercenaria mercenaria; Eastern oyster, Crassostrea virginica",,,Bioassay-Mouse,,,,   ,,,,,,,,,Yes,No,bloom was patchy and originated offshore,NULL,,DO Range: 3.3-8.6,,,shellfish harvest closure,,"Foley, A., Stacy, B. A., Schueller, P., Flewelling, L. J., Schroeder, B., Minch, K., Fauquier, D. A., Foote, J. J., Manire, C., Atwood, K. E., Granholm, A. A., Landsberg, J. H., 2019. Assessing Karenia brevis red tide as a mortality factor of sea turtles in Florida. Dis. Aquat. Org. 132, 109–124.","HUBBARD, Katherine"
5384,US-14-016,2014,UNITED STATES,,Approved,,2017-02-08,,,2014-05-20,2014-09-19,5/20/14-9/19/14,,,5/20/14-9/19/14,28.53,-83.86,Tampa Bay,,US-16,bay system,Yes,FWC/FWRI HAB Monitoring Program,No,Annually for over a decade,Yes,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,bloom did not occur in an approved shellfish harvesting area; no seafood testing was conducted,,No,,0,,no documented human illnesses,Pyrodinium bahamense,Pyrodinium bahamense [1153000 cells/L] (dinophyceae. PSP producer),,,,,,,,,,,,   ,,,,,,,,,No,Yes,,NULL,,DO range: 6.0-10.5 mg/L,,,,Non necessary,,"HUBBARD, Katherine"
5371,US-14-004,2014,UNITED STATES,,Approved,,2017-02-07,,,,,,,,,48.32,-123.62,"Washington State, North Puget Sound",,US-24,"Whatcom, Jefferson, and San Juan counties",Yes,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",No,PSP closures have occurred throughout North Puget Sound previously. In 2014 a new record for DSP toxins was recorded in pacific oysters and littleneck clams.,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,"Most of the inlets of North Puget Sound have had previous PSP closures.  Penn Cove and Holmes Harbor had ASP blooms in 2005.  ASP toxin did not reach the action level of 20ppm in 2014.   DSP toxins exceeded the regulatory standard in Whatcom, San Juan and Clallam Counites in North Puget Sound. North Puget Sound had DSP commercial closures in Sequim and Discovery Bays in 2014.",,Yes,"In Whatcom County, 183 micrograms of PSP toxin was the maximum in blue mussels at Bellingham Bay on 9/22/14. In San Juan County,  blue mussels reached a maximum of 549 micrograms PSP toxin in Rosario Strait on 9/16/14. In Clallam County, butter clams reached 268 micrograms of PSP toxin on 3/20/14 at the West Straits.    In Clallam County, pacific oysters reached 41 micrograms of DSP toxins on 7/22/13, a new record for this species in WA. Also in Clallam County, blue mussels reached 180 micrograms of DSP toxin  at Sequim Bay in August. In Whatcom County, blue mussels reached 81 micrograms of DSP toxin at Bellingham Bay in July. In San Juan County, blue mussels from Rosario Point reached 27 micrograms of DSP toxin in August.",0,,,Alexandrium catenella; Pseudo-nitzschia spp.; Dinophysis sp.,Alexandrium catenella (PSP); Pseudo-nitzschia spp. (ASP); Dinophysis sp. (DSP),,,ASP; DSP,,Blue Mussels; Butter Clams; blue mussels; Pacific Oysters; Manila Clams,,,Bioassay-Mouse; LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,DOH closed shellfish harvesting at impacted areas to protect public health.,"Recreational and commercial shellfish harvest seasons were interrupted, causing an economic loss to the North Puget Sound Washington communities.",,"BORCHERT, Jerry; HARD, Clara"
5370,US-14-003,2014,UNITED STATES,,Approved,,2017-02-07,,,,,,,,,48.32,-123.62,"Washington State, Central Puget Sound",,US-24,"There were several recreational shellfish closures in Kitsap, King and Jefferson Counties due to PSP.",Yes,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",No,PSP closures have occurred throughout Central Puget Sound previously. 2014 was the first year where a DSP closure was recorded in Grays Harbor (coastal bay).,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,Yes,Most of the inlets of Central Puget Sound have had previous PSP closures.  Commercial closures in Central Puget Sound were all species in Quilcene and Dabob Bays for PSP toxins and DSP toxin in Discovery and Sequim Bays. There were no ASP closures in Central Puget Sound during 2014.,,Yes,"n Jefferson County, 12,688 micrograms of PSP toxins in blue mussels, 3,243 of PSP toxins in pacific oysters (a new record in oysters in WA) and 1,744 of PSP toxins in manila clams on 9/23/14 and varnish clams had 616 micrograms of PSP toxin on 10/20/14 in Quilcene Bay.  In Kitsap County, geoduck from Manzanita tract reached a maximum of 566 micrograms of PSP toxins on 10/20/14.",0,,"PSP- Blue mussels, pacific oysters, manila clams, littleneck clams, butter clams, varnish clams and geoduck clams.   DSP- Blue mussels.",Alexandrium catenella; Pseudo-nitzschia spp.; Dinophysis spp.,Alexandrium catenella (PSP); Pseudo-nitzschia spp. (ASP); Dinophysis spp. (DSP),,,ASP; DSP; PSP,,Blue Mussels; Pacific Oysters; Manila Clams; Varnish Clams; Geoduck Clams; Butter Clams,,,Bioassay-Mouse; LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,DOH closed shellfish harvesting at impacted areas to protect public health.,"Recreational and commercial shellfish harvest seasons were interrupted, causing an economic loss to the Central Puget Sound Washington communities.",,"BORCHERT, Jerry; HARD, Clara"
4660,UY-14-001,2014,URUGUAY,,Approved,,2015-05-25,2018-03-22,2014-01-17,2014-01-13,2014-02-10,DSP toxic mussels were registeded since January 17 2014 and additionally PSP toxic levels were registered since March 7 2014 at the same area.,2014-01-17,2014-04-10,DSP toxic mussels were registeded since January 17 2014 and additionally PSP toxic levels were registered since March 7 2014 at the same area.,-34.6,-54.149722,Arachania,,UY-01,,Yes,National Monitoring Program on HAB,No,,No,Yes,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,0,,,Dinophysis acuminata,Dinophysis acuminata [15600 cells/L],,,DSP,,Donax hanleyanus,,,Bioassay-Mouse,,,,   ,,28.5,22.4,,,,,,Yes,No,suspected advected bloom of G catenatum because the highest concentration occurred a t the very beginning of the event.,NULL,,,,,Ban was established from January 17 to April 10 2014.,,,"MENDEZ, Silvia"
5843,UY-14-002,2014,URUGUAY,,Approved,,2017-09-28,,,,,,2014-03-07,2014-04-10,,-34.6,-54.166667,Arachania,,UY-01,,Yes,,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,Gymnodinium catenatum Graham 1943,Gymnodinium catenatum Graham 1943 [2700 cells/L],,,PSP,,Donax hanleyanus,,,Bioassay-Mouse,,,,   ,,22.4,28.5,,,,,,No,Yes,,NULL,,,,,shellfish closure,,unpublished information from monitoring pograme,"MENDEZ, Silvia"
5863,UY-14-003,2014,URUGUAY,,Approved,,2017-09-27,2018-03-22,2014-08-11,,,,,,,-34.95,-54.933333,Punta del Este harbour,,UY-02,,No,,No,,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,people worried about water aspect,,No,,NULL,,,Myrionecta rubra Jankowski 1976,Myrionecta rubra Jankowski 1976 [44000000 cells/L] (discoloration color black),,,,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,people un this turistic place worried about the quality of the water,,,,http://www.mgap.gub.uy/sites/default/files/multimedia/1729_boletn_informativo_n_3_14_0.pdf,"MENDEZ, Silvia"
9825,VE-14-001,2014,VENEZUELA,,Approved,,2021-02-22,2021-12-04,2014-10-07,2014-10-07,2014-10-07,Se tomaron muestras a 50 metros de la costa.,,,Se tomaron muestras a 50 metros de la costa.,10.591667,-66.170556,Playa Caracolito,,VE-03,,No,,No,During 2010 there was a flowering with the same characteristics.,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,The application of measures to evacuate the beaches was required during the events,,No,,NULL,,"O. siamensis, Tripos lineatus",Ostreopsis siamensis,Ostreopsis siamensis [1.003 y 1.759 células cells/L],,,,,,,,,,,,   ,,26-32,"36,8-40","6,3-8",,,,,No,Yes,,NULL,,,,,Eviction from the beach,,"Pereira C., Hernandez V., Fernandez A., Troccoli L.2020. Occurrence of harmful microalgae blooms in Miranda state coast, Venezuela. Ciencia, Ambiente y Clima,3(1):2636-2333.","VALERIO, Lorelys"
7816,AL-13-001,2013,ALBANIA,,Approved,,2019-02-17,2019-11-26,,,,,,,,41.366667,19.733056,Lake Laknas,,AL-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"N. Medja, E. Panariti, N. Biba, S. Duro, Effect of crude extract of cyanobacteria from Shkodra lake for larvae of Hypophthalalmichthys Molitrix (Valenciennes 1844). Annals of West University of Timisoara. Series of Chemistry 22, 43–48 (2013).","Xiao, Man"
13687,AR-13-003,2013,ARGENTINA,,Approved,,2023-02-03,2023-02-03,2013-01-10,2013-01-01,2013-02-11,,2013-01-10,,,-55.36,-66.99,Bahía Brown,,AR-35,,Yes,Secretaría de Pesca y Acuicultura,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,1000 ug STX eq 100 g-1,1,,Mytilus edulis,Alexandrium catenella,Alexandrium catenella [830 cells/L],,,PSP,,,,,Bioassay-Mouse,,,,   ,,8.5,31,,,,,,No,Yes,,NULL,,,,,,,". Schloss I. Gemita Pizarro, Andreana M. Cadaillon, Ricardo Giesecke, Marcelo P. Hernando, Gaston O. Almando, Maite P. Latorre, Andrea Malits, Ximena Flores-Melo, Leonardo A. Saravia, Jacobo Martín, Leonardo Guzmán. Alexandrium catenella dynamics and paralytic shellfish toxins distribution along the Beagle Channel (southern Patagonia). Journal of Marine Systems (2023) 239, 103856","Hernando, Marcelo; Diego Luis Marzioni; Irene Schloss"
13592,AR-13-002,2013,ARGENTINA,,Approved,,2022-09-15,,2013-01-10,2013-01-01,2013-03-05,,,,,-54.8725,-67.536667,Bahía Brown,,AR-35,,Yes,"Secretaría de Pesca y Acuicultura, Ushuaia, Pcia. Tierra del Fuego y SENASA Martinez Bs As",No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,No,3000 ug STX eq 100 g tissue-1,NULL,,Mytilus edulis and Aulacomya ater,Alexandrium sp.,Alexandrium sp. [600 cells/L],,,PSP,,Alexandrium sp,,,Bioassay-Mouse,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"Cadaillon A.M., Almandoz G.O, Hernando M., Saravia L., Maldonado S., Schloss I.R. Spatio-temporal distribution of paralytic shellfish poisoning (PSP) toxins in Beagle Channel (South America) during 2005-2017. Progress in Oceanography (2022) DOI:10.1016/j.pocean.2022.102757.","Diego Luis Marzioni; Hernando, Marcelo; Irene Schloss"
8240,AR-13-001,2013,ARGENTINA,,Approved,,2019-08-19,2019-08-19,2013-01-02,,,,,,,-35.76,-56.62,Paso Piedra,,AR-01,,Yes,,No,,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Geosmins in drinking water,,Yes,,NULL,,,,,,,Aerosolized toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"Sunesen, Inés; MENDEZ, Silvia"
7858,CM-13-001,2013,CAMEROON,,Approved,,2019-02-21,,,,,,,,,4.466667,9.266667,Lake Koto Barombi,,,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"E. Tabi, P. Oben, B. Oben, Diversity and dynamics of potentially toxic cyanobacteria and their public health significance in lake Koto Barombi, Cameroon. Tropical Freshwater Biology 24, 89–110 (2015).","Xiao, Man"
4182,CA-13-021,2013,CANADA,,Approved,,2014-04-07,,2013-10-15,,,"DSP values climbed back up to 0.22 ug/g on Dec 16, 2013",,2013-11-18,"DSP values climbed back up to 0.22 ug/g on Dec 16, 2013",51.64,-128.84,Central Coast of BC,,CA-39,Lama Passage,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,0.52 ug/g,NULL,,,,,,,DSP,,Mytilus californiacus,,,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
6957,CA-13-029,2013,CANADA,,Approved,,2018-09-27,2018-09-27,,,,,2013-12-04,,,49.55,-128.32,AMAI INLET - BC,,CA-35,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,DSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:2013FFI-0001339797-4,"Wells, Terri"
4180,CA-13-019,2013,CANADA,,Approved,,2014-04-07,,2013-01-30,,,Area had already been closed for an extended period,,,Area had already been closed for an extended period,49.55,-128.32,Upper west Coast of Vancouver Island,,CA-35,Aimai Inlet,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,0.37 ug/g,NULL,,,,,,,DSP,,Mytilus californiacus,,,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4165,CA-13-012,2013,CANADA,,Approved,,2014-03-30,2014-04-02,2013-10-15,,,,2013-10-09,2013-10-28,,51.64,-128.84,"Ardmillan Passage, BC",,CA-39,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,390 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Mytilus californiacus,Saxitoxin,390 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4163,CA-13-010,2013,CANADA,,Approved,,2014-03-30,2014-04-02,2013-07-02,,,second quarantine occurred at the same location from 2013-09-23 (130 ug/100g)to 2013-10-15 (<80 ug/100g),2013-06-24,2013-07-30,second quarantine occurred at the same location from 2013-09-23 (130 ug/100g)to 2013-10-15 (<80 ug/100g),49.36,-123.72,Patricia Bay,,CA-37,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,1600 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Mytilus edulis,Saxitoxin,1600 ug/100g ,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4183,CA-13-022,2013,CANADA,,Approved,,2014-04-08,,2013-07-28,,,,2013-07-28,2013-08-04,,51.02,-58.59,Mecatina Trough,,CA-01,Havre des Belles Amours,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,48 ug/g,NULL,,,,,,,ASP,,Mytilus edulis,,,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
7020,CA-13-030,2013,CANADA,,Approved,,2018-09-27,,,,,,2013-05-01,,,45.19,-65.91,LEPREAU BASIN-NB,,CA-21,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,101 ug STXdiHCl eq/100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,toxin levels above accepted level,,"DAR-FD-2013-CH-00444-0001
CFIA laboratory sammple","McKENZIE, Cynthia"
4181,CA-13-020,2013,CANADA,,Approved,,2014-04-07,,2013-05-21,,,,2013-05-21,2013-05-28,,48.56,-126.14,Lower West Coast of Vancouver Island,,CA-36,Effingham Inlet,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,0.42 ug/g,NULL,,,,,,,DSP,,Mytilus californiacus,,,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4153,CA-13-005,2013,CANADA,,Approved,,2014-03-04,2018-02-16,,,,,2013-07-19,,,49.36,-123.72,Jervis Inlet,,CA-37,,Yes,Harmful Algae Monitoring Program,No,,No,Yes,No,Yes,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,,,No,,NULL,,,Heterosigma akashiwo,"Heterosigma akashiwo [5,000,000 cells/L]",,,OTHER,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"HAIGH, Nicky"
6886,CA-13-027,2013,CANADA,,Approved,,2018-09-26,,,,,,2013-07-23,,,47.42,-61.9,"ILE D\'ENTREE, AU LARGE - QC",,CA-23,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LABORATORY SAMPLE NUMBER: DAR-FD-2013-CH-02962-0001,"Wells, Terri"
4184,CA-13-023,2013,CANADA,,Approved,,2014-04-08,2014-04-08,2013-08-06,,,,,,,47.42,-61.9,Iles de la Madeleine,,CA-23,"Ile d\'Entree au large, QC",Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,420 ug/g in gonads,NULL,,,,,,,ASP,,Placopecten magellanicus,,,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
6933,CA-13-028,2013,CANADA,,Approved,,2018-09-27,,,,,,2014-06-26,,,48.66,-68.08,,,CA-07,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LABORATORY SAMPLE NUMBER:LON-FI-2013-CH-00678-0001,"Wells, Terri"
6881,CA-13-026,2013,CANADA,,Approved,,2018-09-26,2018-09-26,,,,,2013-07-02,,,48.34,-64.67,FERMES MARINES DE GASPE,,CA-09,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,DSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LABORATORY SAMPLE NUMBER: 2013FFI-0001163131-4,"Wells, Terri"
6879,CA-13-025,2013,CANADA,,Approved,,2018-09-26,,,,,,2013-06-25,,,47.42,-61.9,LAGUNE DU HAVRE AUX MAISONS CENTRE- PQ,,CA-23,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,DSP,,SCALLOP,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LABORATORY SAMPLE NUMBER: 2013FFI-0001153429-4,"Wells, Terri"
4150,CA-13-002,2013,CANADA,,Approved,,2014-02-27,,2013-06-27,,,,2013-06-13,2013-07-17,,44.67,-63.05,Sambro,,CA-17,,Yes,Canadian Food Inspection Biotoxin Monitoring Program,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,681 ug STX equiv./100g,NULL,,,,,,,PSP,,Mytilus edulis,Saxitoxin,681 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4149,CA-13-001,2013,CANADA,,Approved,,2014-02-27,2014-04-02,2013-06-05,,,,2013-04-15,2013-10-09,,45.048056,-66.7775,Deadmans Harbour,,CA-22,,Yes,Phytoplankton monitoring in the western Fundy Isles in th Bay of Fundy,No,PSP has been detected annually since 1943 in the Fundy Region,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,407 ug Saxitoxin equiv./100 g,NULL,,,Alexandrium fundyense Balech 1985,Alexandrium fundyense Balech 1985 [6280 cells/L],,,PSP,,Mya arenaria,Saxitoxin,407 ug/100g,LC-MS,,,sunny,SW ,10 knots,9.7,30.50,8.19,119.36,,3.8,,No,No,,NULL,,,,,,,,"WHITE, John; MARTIN, Jennifer"
4170,CA-13-017,2013,CANADA,,Approved,,2014-03-31,2014-04-02,2013-06-15,,,Only one value over the threshold level,2013-06-15,2013-09-07,Only one value over the threshold level,49.02,-68.43,Pointes-aux-Outardes,,CA-05,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,739 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Mytilus edulis,Saxitoxin,739 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4171,CA-13-018,2013,CANADA,,Approved,,2014-03-31,2014-04-02,2013-07-13,,,,2013-06-01,2013-08-03,,50.12,-66.59,Pointes-aux-Anglais,,CA-04,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,331 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Mya arenaria,Saxitoxin,331 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
7029,CA-13-031,2013,CANADA,,Approved,,2018-09-27,,,,,,2013-05-12,,,52.59,-133.31,GRAHAM ISLAND-BC,,CA-41,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:BUR-FI-2013-MT-00396-0001,"Wells, Terri"
6345,CA-13-024,2013,CANADA,,Approved,,2018-02-26,2018-09-21,2013-08-06,,,"closed 6Aug2013, reopened 27Aug2013",,,"closed 6Aug2013, reopened 27Aug2013",51.62,-55.9,Newfoundland Region,,CA-26,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,domoic acid levels caused molluscan shellfish closure,0,elevated domoic acid levels,,,,,,ASP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,closure for molluscan shellfish (3 weeks) Closure NTN 2013 001 revoke 2013 002,,,"McKENZIE, Cynthia"
4168,CA-13-015,2013,CANADA,,Approved,,2014-03-31,2014-04-02,2013-06-27,,,last samples still above quarantine levels on 2013-09-05,2013-06-13,,last samples still above quarantine levels on 2013-09-05,49.26,-65.53,Capucins,,CA-08,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,8550 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Mytilus edulis,Saxitoxin,8551 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
4167,CA-13-014,2013,CANADA,,Approved,,2014-03-30,2014-04-02,2013-06-03,,,,2013-05-12,2013-12-05,,52.59,-133.31,Graham Island,,CA-41,,Yes,Canadian Food Inspection Agency,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,430 ug saxitoxin equiv./100 g,NULL,,,,,,,PSP,,Siliqua patula,Saxitoxin,430 ug/100g,LC-MS,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"WHITE, John"
